,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__max_features,param_randomforestclassifier__n_estimators,param_randomforestclassifier__n_jobs,param_randomforestclassifier__random_state,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision
23,17.54053288,0.698888178,1.900371122,0.237282204,2,40,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.560703738,0.55790766,0.55838284,0.563840876,0.560834465,0.543516125,0.553136591,0.551610382,0.552361225,0.54713806,0.554943196,0.006166157,88,0.576744904,0.57566399,0.569487338,0.580450896,0.572575664,0.56562693,0.570722668,0.567479926,0.562384188,0.569641754,0.571077826,0.005159469,88,0.686133059,0.687585266,0.680128499,0.693652046,0.685383042,0.676852384,0.681849393,0.681088466,0.676114286,0.684835463,0.68336219,0.005004722,85,0.794905811,0.797889182,0.795918367,0.814618644,0.813545602,0.794927145,0.798231511,0.801017675,0.798811774,0.793917147,0.800378286,0.007149358,85,0.603545528,0.60407511,0.59375,0.603966228,0.592105263,0.589317864,0.595085897,0.592394534,0.586090747,0.602107775,0.596243894,0.006318417,57
24,21.58243828,1.834446375,2.134606242,0.189639591,2,50,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.567410602,0.563263241,0.562526638,0.569775826,0.57019878,0.546476832,0.563686795,0.559245682,0.558314673,0.554037539,0.561493661,0.006961682,84,0.579369981,0.583384805,0.57566399,0.584620136,0.57983323,0.56562693,0.582921557,0.577208153,0.570105003,0.582458308,0.578119209,0.005861091,82,0.694207454,0.698345259,0.69179004,0.702630997,0.696689332,0.685241132,0.699722068,0.696047957,0.688938547,0.700487373,0.695410016,0.005167317,79,0.820376758,0.824010554,0.828141783,0.841631356,0.843227199,0.826227739,0.843247588,0.839582217,0.832568188,0.829050865,0.832806425,0.008077525,80,0.601673477,0.605937136,0.593990755,0.603036053,0.59354226,0.585356528,0.597947938,0.594425484,0.587573852,0.606444189,0.596992767,0.006930374,49
25,24.05859077,1.031345058,2.384374666,0.138992114,2,60,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 60, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.568910746,0.570554836,0.570054656,0.573613661,0.571164771,0.551052201,0.564992235,0.565728582,0.566549729,0.560830349,0.566345177,0.006169796,80,0.584002471,0.590951204,0.584156887,0.590179123,0.581068561,0.570722668,0.588326127,0.582303891,0.575509574,0.587090797,0.58343113,0.006094282,77,0.702780229,0.710143342,0.702068813,0.711019164,0.703205339,0.693359806,0.708251258,0.704145248,0.697812466,0.709347826,0.704213349,0.005390694,74,0.845051738,0.856200528,0.852040816,0.86467161,0.86724231,0.848084188,0.867095391,0.8620782,0.857142857,0.85553225,0.857513989,0.007338132,72,0.601510859,0.60665545,0.596989652,0.603735207,0.591352346,0.586380597,0.598594155,0.595119246,0.588431591,0.605829929,0.597459903,0.006774623,45
26,31.16927469,1.267156544,2.543720412,0.298334692,2,70,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 70, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.57315958,0.575143567,0.575965746,0.578265409,0.571833265,0.553709226,0.572378466,0.571779832,0.57017088,0.565062453,0.570746842,0.006608724,75,0.587399629,0.595274861,0.591260037,0.587862878,0.576899321,0.571649166,0.58863496,0.585237801,0.574737492,0.58693638,0.584589253,0.007233477,74,0.710069444,0.716862915,0.711183852,0.71341136,0.704868591,0.697095436,0.712,0.709495998,0.701171875,0.712086966,0.708824644,0.005707303,70,0.868134784,0.875461741,0.875134264,0.879766949,0.882892607,0.86130599,0.882368703,0.878414569,0.872535782,0.867330886,0.874334628,0.00668074,67,0.600697632,0.606914213,0.598970777,0.599963879,0.586590176,0.585473221,0.596774194,0.595065312,0.586069291,0.603980281,0.596049898,0.007272108,61
27,33.56144433,0.845892572,2.891239953,0.285473583,2,80,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 80, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.575622657,0.579057637,0.577092405,0.584011986,0.574731775,0.560019658,0.576258802,0.573330089,0.577164459,0.568420765,0.574571023,0.006143557,72,0.593885114,0.591260037,0.590951204,0.590024707,0.578134651,0.575046325,0.588789376,0.584002471,0.578752316,0.590333539,0.586117974,0.006287626,69,0.717992709,0.717412192,0.715008069,0.71842189,0.708182012,0.702679343,0.714607223,0.712670648,0.707421707,0.717013333,0.713140913,0.005072179,65,0.888299284,0.886543536,0.892320086,0.896980932,0.894495413,0.877495953,0.89335477,0.894750937,0.89062922,0.881227058,0.889609719,0.005959688,62,0.602483354,0.602474449,0.596481781,0.599150893,0.586103253,0.585945946,0.595463476,0.592165899,0.58672834,0.6043877,0.595138509,0.006760369,65
28,39.32323697,0.974091901,2.899315286,0.270279181,2,90,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 90, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.580789926,0.58349671,0.583176692,0.585651826,0.577571739,0.564281553,0.578703579,0.575662481,0.579667668,0.571700824,0.5780703,0.006000797,68,0.5928042,0.593576282,0.592340951,0.593885114,0.582303891,0.575509574,0.593113033,0.582303891,0.577825818,0.59156887,0.587523162,0.006845991,57,0.719438238,0.720772332,0.718369959,0.722749315,0.712936432,0.705264286,0.718933333,0.713544424,0.709581474,0.721256191,0.716284599,0.005413473,60,0.897054922,0.896306069,0.904135338,0.907838983,0.906368052,0.887479763,0.903001072,0.902249598,0.901971375,0.897220766,0.900362594,0.005679266,57,0.60053286,0.602732434,0.595929204,0.600350263,0.587545916,0.585127202,0.597200071,0.590120862,0.584836281,0.602995595,0.594737069,0.006841879,69
29,42.08081605,1.102170692,3.525489902,0.231651505,2,100,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 100, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.584944519,0.589210987,0.585310771,0.588596693,0.582923243,0.567942998,0.579353833,0.581000111,0.583192554,0.575513195,0.58179889,0.006039008,62,0.590024707,0.594348363,0.590179123,0.595583694,0.583693638,0.578752316,0.589715874,0.586318715,0.580296479,0.591260037,0.588017295,0.005352257,56,0.719492868,0.723269778,0.719331641,0.725672986,0.716150769,0.709168443,0.718746692,0.718740157,0.713653603,0.723435378,0.718766232,0.004644696,57,0.903422659,0.905804749,0.913265306,0.917372881,0.917701025,0.897463573,0.909699893,0.916711302,0.914663786,0.907708443,0.910381362,0.006426744,51,0.597787921,0.601963879,0.593335659,0.600242592,0.587189227,0.586182587,0.594050744,0.591089622,0.585075143,0.601354872,0.593827225,0.006054777,74
30,44.69592502,1.167738256,3.312339544,0.371523156,2,110,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 110, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.587231074,0.592789889,0.585459476,0.591683292,0.58244938,0.564209468,0.584445377,0.586260288,0.585320973,0.579803657,0.583965287,0.007533818,58,0.593576282,0.598054355,0.590179123,0.596819024,0.584928968,0.579678814,0.592340951,0.58693638,0.58276714,0.591260037,0.589654107,0.005692163,49,0.722947368,0.727975755,0.72098402,0.728501612,0.718120805,0.711896698,0.722747322,0.720451458,0.716355238,0.724987013,0.721496729,0.004881029,49,0.911117007,0.918997361,0.920784103,0.927701271,0.923907178,0.907447383,0.922025723,0.923138725,0.921415069,0.914787625,0.919132145,0.005901408,45,0.599197348,0.602699429,0.592432619,0.599726074,0.587307033,0.585684431,0.594300518,0.590745501,0.585952258,0.60041301,0.593845822,0.006068104,73
31,52.82462211,1.444737321,3.727012491,0.437550111,2,120,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 120, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.590824737,0.596877094,0.587013907,0.594514575,0.583763767,0.566368227,0.587979395,0.587389297,0.587284031,0.581819196,0.586383423,0.007931131,53,0.593267449,0.596664608,0.593421865,0.596510191,0.585855466,0.581686226,0.594502779,0.587708462,0.581686226,0.589407041,0.590071032,0.005389129,44,0.723957242,0.727519299,0.724610396,0.729531104,0.719807773,0.716007967,0.725198828,0.722164412,0.717075718,0.725054286,0.723092703,0.004128344,46,0.916423454,0.92005277,0.930182599,0.933262712,0.929573664,0.921478683,0.928456592,0.92929834,0.927086146,0.919244887,0.925505985,0.005402027,40,0.598302442,0.601621808,0.593455542,0.598810535,0.587282646,0.585462026,0.594951923,0.590537781,0.584638965,0.598599966,0.593366363,0.005794198,78
32,56.38518481,1.430232296,4.34578979,0.355230655,2,130,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 130, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.591889114,0.59703122,0.590093105,0.594828449,0.586518837,0.570708832,0.590028932,0.59119674,0.587317093,0.583634496,0.588324682,0.006940323,51,0.590796788,0.595583694,0.593267449,0.595274861,0.585083385,0.577825818,0.589098209,0.586318715,0.583384805,0.588171711,0.588480544,0.005301676,54,0.724188177,0.728460342,0.725967541,0.729988668,0.721352276,0.714434928,0.722841371,0.722181894,0.719016871,0.724796203,0.723322827,0.004285957,45,0.923056514,0.926912929,0.936895811,0.938294492,0.938478144,0.922827847,0.929796356,0.932512051,0.932217121,0.920818039,0.93018093,0.006266259,34,0.595821202,0.6,0.592561141,0.597369752,0.585817753,0.582822086,0.59124212,0.589270604,0.585183929,0.597583801,0.591767239,0.005615379,85
33,61.83967452,1.119481943,4.158407307,0.379837785,2,140,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 140, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.593191271,0.597401802,0.591834881,0.59564599,0.589402637,0.568674858,0.590223403,0.591160212,0.590358019,0.585575524,0.58934686,0.007564176,49,0.593267449,0.596046943,0.592495368,0.593730698,0.58987029,0.579678814,0.588017295,0.586009883,0.583848054,0.592340951,0.589530574,0.004846705,52,0.726876815,0.729584453,0.726443454,0.730070791,0.724595603,0.717400332,0.723351307,0.723180176,0.719883588,0.728339164,0.724972568,0.003919244,39,0.929954895,0.931134565,0.940923738,0.942266949,0.942795467,0.932271991,0.934619507,0.937868238,0.935187686,0.927897221,0.935492026,0.00502932,29,0.596595745,0.599762067,0.591592099,0.595880087,0.588413607,0.583023962,0.589986468,0.588472526,0.585163907,0.599424119,0.591831459,0.005550554,83
34,66.88669059,0.942427093,4.635393786,0.29291999,2,150,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 150, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.593738676,0.597212852,0.595197,0.601169913,0.592290042,0.572852346,0.592694203,0.59341486,0.592499391,0.587367087,0.591843637,0.007177564,44,0.591105621,0.597436689,0.58987029,0.595583694,0.58693638,0.578443484,0.590487956,0.588326127,0.583539222,0.594193947,0.589592341,0.00539786,51,0.726728586,0.731264818,0.725902993,0.731632339,0.723628474,0.717157066,0.726089651,0.725607246,0.721182673,0.730350913,0.725954476,0.004313723,34,0.934200053,0.935883905,0.944414608,0.945444915,0.944954128,0.933890988,0.941854234,0.944027852,0.941938968,0.933141059,0.939975071,0.004817065,22,0.594663064,0.60006767,0.589507208,0.596690623,0.586305039,0.582071981,0.590756303,0.589267803,0.584254606,0.599966285,0.591355058,0.005997485,86
35,69.58347595,0.96511938,4.896544743,0.279525966,2,160,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 160, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.598443762,0.599997348,0.595519097,0.601486386,0.594791498,0.578964885,0.59514977,0.595484961,0.591912932,0.589032478,0.594078312,0.006109402,41,0.592186535,0.600216183,0.589252625,0.596664608,0.584774552,0.577516986,0.59156887,0.588943792,0.582149475,0.594966028,0.589823965,0.006533124,46,0.727872231,0.734597642,0.726506272,0.73319714,0.722983414,0.717063082,0.727010011,0.726413155,0.720973397,0.731827012,0.726844336,0.00521278,30,0.937118599,0.945382586,0.948711063,0.950476695,0.946842957,0.935509984,0.943729904,0.946438136,0.944099379,0.938384898,0.94366942,0.004796182,15,0.595013477,0.600670578,0.588637121,0.596774194,0.584735877,0.581321261,0.5912372,0.589392929,0.583152627,0.599798894,0.591073416,0.006504281,87
36,76.27082236,1.958815537,4.872992921,0.372297027,2,170,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 170, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.598895506,0.602885626,0.596031711,0.603009848,0.597530933,0.5801295,0.599104028,0.599074896,0.594154222,0.59334264,0.596415891,0.006220772,39,0.59156887,0.599752934,0.5928042,0.595583694,0.586164299,0.578134651,0.591414453,0.589561458,0.582612724,0.592186535,0.589978382,0.005946953,45,0.728690122,0.735077678,0.729510719,0.732509447,0.724619811,0.719218911,0.728169303,0.726711906,0.721827725,0.731414624,0.727775025,0.004611494,26,0.942425046,0.948812665,0.954887218,0.949682203,0.951430113,0.94414463,0.949624866,0.946438136,0.947069943,0.94284216,0.947735698,0.003748107,10,0.593979933,0.599933267,0.590207469,0.596176226,0.585131099,0.580843293,0.590469843,0.589786382,0.583139342,0.597441435,0.590710829,0.005982534,88
37,80.57651074,2.32599189,5.386568093,0.321321922,2,180,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 180, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.599932439,0.605829111,0.59925215,0.604520412,0.600383172,0.582455711,0.600412886,0.59902777,0.596346185,0.595051123,0.598321096,0.006113065,36,0.591877702,0.598054355,0.592958616,0.595429277,0.586473132,0.579215565,0.590951204,0.587554046,0.580759728,0.593885114,0.589715874,0.005847466,48,0.729561036,0.734360649,0.730028677,0.732925586,0.725051335,0.72036942,0.728780588,0.726079376,0.721681189,0.732723577,0.728156143,0.004522011,23,0.945874237,0.949340369,0.957035446,0.952065678,0.952779277,0.94711279,0.953644159,0.948044992,0.95058061,0.945201888,0.950167945,0.003570165,8,0.593770819,0.598768514,0.590066225,0.59579052,0.585183958,0.581222057,0.589726595,0.588333056,0.581625909,0.598240956,0.590272861,0.00604181,90
38,83.40501099,2.157306082,5.197054791,0.369806775,2,190,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 190, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.602966151,0.608647595,0.602736336,0.608533624,0.604077932,0.582499547,0.6023075,0.602027733,0.598707747,0.595955744,0.600845991,0.007121024,32,0.594193947,0.598826436,0.592340951,0.592186535,0.589715874,0.578906733,0.591723286,0.584620136,0.583230389,0.592186535,0.589793082,0.005576652,47,0.731507969,0.735545603,0.7299509,0.731632964,0.728017197,0.720908812,0.729762878,0.724892616,0.723830963,0.732122933,0.728817284,0.004207079,17,0.949854073,0.953298153,0.95810956,0.953389831,0.959525094,0.950350783,0.95659164,0.949116229,0.955171483,0.946250655,0.95316575,0.004047448,5,0.594783187,0.598773616,0.589557171,0.593569662,0.586508329,0.580708986,0.58988764,0.586366645,0.582701812,0.597022333,0.589987938,0.005719245,92
39,80.28408992,4.338105069,4.256797028,0.323860067,2,200,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 200, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.602144554,0.608303536,0.60347274,0.61112293,0.605677007,0.584428413,0.601520632,0.604797586,0.599388621,0.59774253,0.601859855,0.006929925,30,0.594966028,0.597127857,0.590796788,0.592340951,0.587862878,0.581068561,0.58863496,0.584928968,0.582612724,0.59573811,0.589607783,0.005286385,50,0.732810431,0.734938535,0.729204987,0.732034105,0.727179802,0.722171019,0.727996733,0.725546253,0.723478261,0.734644233,0.729000436,0.004292591,14,0.954364553,0.954353562,0.95810956,0.954978814,0.959794927,0.951430113,0.955251876,0.951526513,0.954901431,0.950183534,0.954489488,0.002809934,3,0.594742063,0.597554931,0.588584626,0.593482554,0.585321705,0.581944215,0.588089739,0.58630363,0.582345191,0.598810311,0.589717897,0.00577245,93
40,8.346875644,0.508641439,1.196982145,0.07436036,3,10,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 10, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.538003729,0.546485392,0.529580576,0.535318679,0.537512834,0.527488306,0.529295819,0.536432909,0.533360248,0.535911232,0.534938972,0.005207888,98,0.539684991,0.546479308,0.530728845,0.539376158,0.539684991,0.526405188,0.530265596,0.532581841,0.538604077,0.537523162,0.536133416,0.005671936,98,0.605635666,0.609700997,0.592572731,0.603482653,0.602798135,0.584923535,0.590026954,0.59144284,0.602024507,0.600613415,0.598322143,0.00759804,98,0.607322897,0.605277045,0.593447905,0.601165254,0.610361576,0.583108473,0.586548767,0.58677022,0.61031596,0.590456214,0.597477431,0.010041304,98,0.603957784,0.614190094,0.591700134,0.605817988,0.595419847,0.586749932,0.593546638,0.596190476,0.593955322,0.611126187,0.59926544,0.008528742,33
41,13.1973841,0.482884181,1.619499922,0.105364798,3,20,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.547109814,0.552336654,0.555491914,0.549340131,0.54556583,0.547349162,0.542943202,0.553147013,0.55038502,0.546556451,0.549022519,0.003650372,91,0.560376776,0.56145769,0.558987029,0.566090179,0.558678196,0.555898703,0.562229771,0.561920939,0.558678196,0.562229771,0.560654725,0.002646607,93,0.651401984,0.655004859,0.643801447,0.657317073,0.649411187,0.644323522,0.649524045,0.649796321,0.650183599,0.652189915,0.650295395,0.003946768,93,0.705757495,0.711345646,0.693071966,0.71371822,0.714247167,0.702914193,0.703912111,0.70487413,0.717256279,0.696906135,0.706400334,0.007391239,92,0.604820373,0.606933814,0.601071262,0.609177215,0.595366622,0.594748858,0.602937801,0.602702084,0.594582494,0.612866036,0.602520656,0.005941418,16
42,12.55816381,0.656393605,1.580513406,0.150535245,3,30,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.569847412,0.560275208,0.568336054,0.557086766,0.552202595,0.556656149,0.565276739,0.560811566,0.554122353,0.554048324,0.559866317,0.005876206,85,0.58276714,0.576281655,0.569487338,0.577825818,0.5643916,0.566090179,0.57983323,0.570568252,0.560840025,0.569024089,0.571710933,0.00680666,87,0.683458294,0.681744375,0.669433246,0.679934442,0.668935571,0.667298129,0.680596314,0.672553868,0.667056895,0.673605426,0.674461656,0.006065516,88,0.773945344,0.775461741,0.758055854,0.769067797,0.769023206,0.760388559,0.776795284,0.764863417,0.769376181,0.755112743,0.767209013,0.007063609,87,0.611915251,0.608236755,0.599363057,0.609315988,0.591900312,0.594514768,0.605598496,0.600126077,0.588758008,0.607979734,0.601770845,0.007633886,20
43,17.52188699,0.723177221,2.059351969,0.203076686,3,40,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.575476225,0.57302047,0.579614445,0.558002786,0.565902449,0.559315609,0.567657653,0.565032541,0.565047453,0.561501686,0.567057132,0.006683829,79,0.589098209,0.586009883,0.577053737,0.576436072,0.573347746,0.573038913,0.582149475,0.574737492,0.572884497,0.581222977,0.5785979,0.00545682,81,0.697304061,0.696547821,0.685136223,0.688755248,0.685558211,0.683963882,0.692779292,0.685688199,0.68589598,0.691958201,0.689358712,0.004695469,83,0.813213054,0.811873351,0.800214823,0.803760593,0.812736104,0.80733945,0.817524116,0.804499197,0.815554955,0.798636602,0.808535224,0.006232798,82,0.610314616,0.609910803,0.598994975,0.602541195,0.592796694,0.59329764,0.60106383,0.597454256,0.59180874,0.610420842,0.600860359,0.00696271,27
44,22.13697581,1.593654631,2.190873837,0.33865742,3,50,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.587495662,0.580537017,0.58638991,0.567720104,0.573078879,0.564941134,0.573447055,0.5768728,0.572319361,0.571802027,0.575460395,0.007039963,71,0.597591106,0.59573811,0.587245213,0.585546634,0.579987647,0.575355158,0.584620136,0.577516986,0.571649166,0.586627548,0.58418777,0.007923167,75,0.70934642,0.708722741,0.699696663,0.700178731,0.698046181,0.69218715,0.700978213,0.693959732,0.691572159,0.70112761,0.69958156,0.005800126,78,0.843725126,0.840369393,0.836197637,0.829978814,0.848354021,0.83432272,0.844855305,0.83074451,0.839859573,0.823282643,0.837168974,0.007345047,77,0.611891476,0.612735668,0.601506664,0.605486862,0.59298378,0.591430757,0.598974164,0.595850941,0.587790588,0.610538596,0.60091895,0.008535769,25
45,25.82738168,0.859188358,2.36906004,0.235972772,3,60,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 60, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.589323269,0.584961699,0.591463215,0.572903278,0.580863552,0.57066938,0.58450011,0.57795356,0.576354013,0.578213122,0.58072052,0.006456395,64,0.596201359,0.594193947,0.586164299,0.58276714,0.585855466,0.578906733,0.585546634,0.581995059,0.571649166,0.592340951,0.585562075,0.00701786,71,0.71184573,0.711905284,0.70465065,0.703402854,0.705274725,0.698574113,0.704144621,0.702560158,0.696033311,0.710208562,0.704860001,0.005025998,73,0.856991244,0.856728232,0.858485499,0.848516949,0.865893146,0.852671344,0.855841372,0.856186395,0.85768296,0.848190876,0.855718802,0.004855151,74,0.608744817,0.608964741,0.597570093,0.600674916,0.594920282,0.591649504,0.598127341,0.595677287,0.585653697,0.610838369,0.599282105,0.007739886,32
46,32.5451211,1.519252132,2.648008728,0.330522433,3,70,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 70, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.590092038,0.587839663,0.591637485,0.57471516,0.581601209,0.571411225,0.585501857,0.581263134,0.582833638,0.583702901,0.583059831,0.006024801,60,0.593885114,0.60160593,0.588480544,0.589715874,0.588171711,0.578752316,0.586473132,0.584002471,0.578134651,0.595120445,0.588434219,0.006877006,55,0.714192567,0.72071877,0.709789829,0.7122902,0.70995106,0.703090988,0.708405923,0.706408021,0.703043478,0.717030002,0.710492084,0.005443636,68,0.871849297,0.878364116,0.875134264,0.871027542,0.880733945,0.871559633,0.871650589,0.867970005,0.873345936,0.871001573,0.87326369,0.003619004,69,0.604822382,0.611049927,0.596995787,0.602491299,0.594643833,0.589201022,0.596661775,0.595553105,0.588320902,0.609317682,0.598905771,0.00740311,38
47,33.64458132,1.207706763,2.783360362,0.219448885,3,80,-1,100,"{'randomforestclassifier__max_features': 3, 'randomforestclassifier__n_estimators': 80, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.591820308,0.591622446,0.598410071,0.583507484,0.586493607,0.576527575,0.592140818,0.59006822,0.589871235,0.588563005,0.588902477,0.005543038,50,0.597436689,0.601451513,0.589715874,0.593885114,0.591877702,0.57983323,0.593113033,0.585855466,0.581068561,0.59990735,0.591414453,0.007023481,43,0.719224556,0.723395134,0.713901152,0.717568729,0.715408636,0.706250675,0.716879768,0.710866753,0.708373643,0.723095009,0.715496405,0.005481236,62,0.885911382,0.890501319,0.890171858,0.884798729,0.896384242,0.882622774,0.893890675,0.882967327,0.889819066,0.886995281,0.888406265,0.00433001,63,0.605329949,0.609095831,0.595901492,0.603504335,0.595233829,0.588626957,0.59838565,0.594911584,0.588392857,0.610319322,0.598970181,0.007425565,37
