,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__max_features,param_randomforestclassifier__n_estimators,param_randomforestclassifier__n_jobs,param_randomforestclassifier__random_state,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision
73,66.28806641,1.113946805,3.7373739,0.397347724,4,140,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 140, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.615865993,0.607162763,0.609843803,0.604411537,0.611372864,0.602005432,0.605810075,0.608467609,0.600236901,0.612572822,0.60777498,0.004602684,23,0.600833848,0.598054355,0.599752934,0.594193947,0.5928042,0.593730698,0.597591106,0.59156887,0.586164299,0.60407659,0.595877085,0.004942504,22,0.728494906,0.728259735,0.729662078,0.725964546,0.722450268,0.723605421,0.725915019,0.722717266,0.720075204,0.732526601,0.725967104,0.003626984,33,0.920137968,0.920316623,0.939312567,0.921875,0.926065839,0.929303832,0.924705252,0.923138725,0.930866865,0.920555847,0.925627852,0.005776049,39,0.602920723,0.602522025,0.596521146,0.59872721,0.592234685,0.592465164,0.597472299,0.59379845,0.587123148,0.608281358,0.597206621,0.005889827,48
74,71.49145024,1.994944046,4.110609603,0.563479788,4,150,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 150, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.617252295,0.607967581,0.611761947,0.609547336,0.614450028,0.605547254,0.60728157,0.611652606,0.604507179,0.615496922,0.610546472,0.004088856,21,0.598980852,0.598054355,0.599135269,0.600525015,0.59156887,0.593113033,0.596355775,0.590024707,0.587554046,0.602995676,0.59583076,0.004766539,23,0.728375693,0.729277171,0.729639658,0.730099113,0.722134678,0.723939235,0.72570829,0.722251282,0.721044386,0.733104952,0.726557446,0.003894741,31,0.923852481,0.925065963,0.940655209,0.926641949,0.927415003,0.932271991,0.926580922,0.924477772,0.932217121,0.925799685,0.92849781,0.004908854,36,0.601174033,0.601888412,0.595951004,0.602341195,0.591260967,0.591710909,0.596412556,0.592618026,0.587874659,0.606805293,0.596803705,0.005748356,52
75,75.24355729,2.090412791,4.688709164,0.344405066,4,160,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 160, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.619613978,0.60926307,0.616352105,0.611959648,0.617820843,0.606317884,0.611072214,0.614116315,0.605820234,0.617566189,0.612990248,0.00463983,17,0.600833848,0.597745522,0.603150093,0.59990735,0.594039531,0.59156887,0.600061767,0.590951204,0.587708462,0.603458925,0.596942557,0.005232321,16,0.730364035,0.730247489,0.733181063,0.730749247,0.724913676,0.723875144,0.728739003,0.723745959,0.722222222,0.734161491,0.728219933,0.00401357,22,0.928893606,0.930343008,0.948174006,0.931144068,0.934700486,0.935509984,0.932207931,0.92929834,0.937348096,0.929732564,0.933735209,0.005525533,31,0.60175318,0.60098858,0.597664184,0.601334017,0.592035549,0.590328623,0.598177442,0.59265585,0.587409037,0.606568594,0.596891506,0.005749472,50
76,79.66512265,1.714262987,4.536237431,0.450243117,4,170,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 170, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.621279128,0.613912066,0.617379822,0.616602176,0.620672107,0.609335919,0.61238195,0.616429223,0.607200047,0.619055768,0.615424821,0.004443837,12,0.601297097,0.599598518,0.602223595,0.60160593,0.591723286,0.588943792,0.596355775,0.591723286,0.586009883,0.605003088,0.596448425,0.006136062,18,0.73154502,0.731712364,0.733664185,0.732808616,0.724008351,0.722881532,0.727139875,0.724984398,0.721570257,0.735579905,0.72858945,0.004783746,19,0.933404086,0.93298153,0.95273899,0.936970339,0.935779817,0.936859147,0.933279743,0.933315479,0.93815825,0.932878867,0.936636625,0.005680889,27,0.601470337,0.60187234,0.596503026,0.60170068,0.590398366,0.588474576,0.595588235,0.592687075,0.586230172,0.607167235,0.596209204,0.006450071,58
77,86.73389201,0.892713666,5.202947259,0.243933638,4,180,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 180, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.623795868,0.615869985,0.618032799,0.619425367,0.622435713,0.611700755,0.614285841,0.616790209,0.606644509,0.620322701,0.616930375,0.004875218,9,0.60160593,0.597591106,0.601142681,0.603304509,0.5928042,0.589407041,0.597745522,0.590951204,0.58570105,0.603767758,0.5964021,0.006006397,19,0.732254047,0.730896324,0.732857586,0.734195551,0.725226633,0.723855021,0.728674096,0.72495068,0.721767085,0.735300186,0.728997721,0.004530775,15,0.93605731,0.933773087,0.951396348,0.939618644,0.939017809,0.940366972,0.937299035,0.934922335,0.939778558,0.934452019,0.938668212,0.0048126,24,0.60132947,0.600441127,0.595962994,0.602479199,0.590731625,0.588384265,0.596012949,0.59199593,0.585858586,0.606122449,0.595931859,0.006302079,62
78,88.81963317,1.576863873,5.138845539,0.406169764,4,190,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 190, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.626014794,0.6175531,0.616909263,0.619271618,0.623065533,0.612062886,0.616699175,0.616940717,0.607085813,0.62304735,0.617865025,0.005247662,8,0.601914762,0.60284126,0.601142681,0.602995676,0.593267449,0.589561458,0.598208771,0.591877702,0.589407041,0.608245831,0.597946263,0.006192864,12,0.733236755,0.734954658,0.73373879,0.734702301,0.726366092,0.724273859,0.729127629,0.726085605,0.72465569,0.738048529,0.730518991,0.004731172,7,0.940037145,0.940897098,0.955692803,0.94279661,0.943335132,0.941985969,0.938370847,0.938136047,0.944909533,0.937073938,0.942323512,0.005047427,19,0.601017812,0.602975989,0.595449222,0.601859679,0.590540541,0.588304685,0.596186585,0.592223161,0.587672153,0.608754897,0.596498472,0.006643498,54
79,86.1233171,3.101515035,4.486841822,0.485613482,4,200,-1,100,"{'randomforestclassifier__max_features': 4, 'randomforestclassifier__n_estimators': 200, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.629014054,0.620054932,0.615277894,0.622072348,0.622039292,0.614321882,0.619083506,0.618201677,0.609701698,0.623033462,0.619280074,0.005083274,6,0.603767758,0.603458925,0.602223595,0.602378011,0.593421865,0.587554046,0.599135269,0.591414453,0.588480544,0.606856084,0.597869055,0.006660983,13,0.734862575,0.736128237,0.735033944,0.734727516,0.726100073,0.723642007,0.730649512,0.726200331,0.724205733,0.737850082,0.730940001,0.005155037,6,0.943486336,0.945118734,0.959452202,0.944385593,0.941716136,0.943604965,0.943461951,0.939742903,0.944909533,0.939433665,0.944531202,0.005320489,13,0.601793874,0.602827331,0.595698566,0.601247682,0.590824446,0.58684343,0.596173383,0.591736931,0.587080537,0.607494066,0.596172024,0.006693414,59
80,8.967053866,0.694296833,1.210684776,0.076961453,5,10,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 10, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.529032559,0.560368971,0.549608536,0.552881454,0.53568182,0.556027546,0.538689549,0.533052134,0.537070312,0.54197543,0.543438831,0.010065706,94,0.533353922,0.556670784,0.550802965,0.547096973,0.536905497,0.552347128,0.53721433,0.534743669,0.544626313,0.535052502,0.542881408,0.008058712,96,0.600370272,0.617862372,0.612391739,0.602305085,0.598366144,0.608930258,0.599706157,0.59746159,0.607689238,0.593602375,0.603868523,0.007193178,96,0.602281772,0.612401055,0.61707841,0.588188559,0.60280626,0.609012412,0.601554126,0.598821639,0.616797191,0.576560042,0.602550147,0.012040026,96,0.598470867,0.623421972,0.607775721,0.617115866,0.59399096,0.608848125,0.597869507,0.596107705,0.598846356,0.611682893,0.605412997,0.009398106,4
81,13.48851507,0.573324229,1.584241199,0.216364159,5,20,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.550412328,0.563245314,0.569685576,0.564869939,0.554838285,0.565562723,0.552889633,0.548759219,0.555345083,0.569016459,0.559462456,0.007446859,86,0.559759111,0.566862261,0.567634342,0.572266831,0.561612106,0.572421248,0.562538604,0.550957381,0.563619518,0.57442866,0.565210006,0.006714553,89,0.652528946,0.658385093,0.656104151,0.65751731,0.651442603,0.657344388,0.652605763,0.642576205,0.653251534,0.658826442,0.654058243,0.004606354,91,0.710267976,0.713192612,0.717239527,0.704184322,0.715866163,0.716675661,0.713022508,0.700053562,0.718876587,0.697692711,0.710707163,0.007133045,91,0.603471596,0.611400136,0.604572205,0.616651206,0.59765713,0.607085714,0.601627854,0.59382099,0.598605802,0.624061914,0.605895455,0.008775334,3
82,13.55846879,0.568080968,1.815956903,0.220583097,5,30,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.56276844,0.571455333,0.571998999,0.568061195,0.569607194,0.571911925,0.571130249,0.554978314,0.571207554,0.56717624,0.568029544,0.005133338,78,0.571649166,0.578289067,0.583539222,0.578752316,0.582921557,0.582458308,0.576436072,0.561920939,0.577516986,0.574891909,0.576837554,0.006108409,83,0.675631431,0.682404931,0.683858868,0.679737027,0.682496767,0.681207262,0.678542131,0.666744978,0.678722405,0.674085474,0.678343127,0.004842541,86,0.766516317,0.77414248,0.78329753,0.766684322,0.783324339,0.779546681,0.775723473,0.760042849,0.780448285,0.746460409,0.771618669,0.011201663,86,0.604014217,0.610106051,0.606823383,0.610501898,0.604665695,0.604899497,0.602999375,0.593848085,0.600457095,0.614504641,0.605281994,0.00547092,5
83,19.63261058,0.66883965,1.828883338,0.152527088,5,40,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.577921905,0.58065411,0.585912716,0.584747283,0.581706025,0.577633402,0.579498112,0.567669321,0.579645757,0.576935207,0.579232384,0.004761073,66,0.584311303,0.589407041,0.589407041,0.592032119,0.586009883,0.581377393,0.586473132,0.578906733,0.582612724,0.588943792,0.585948116,0.003930312,70,0.694160418,0.698286622,0.697118123,0.698264048,0.693705015,0.688998509,0.693662777,0.688378471,0.692666288,0.694304088,0.693954436,0.00323996,81,0.81055983,0.811873351,0.8216971,0.809586864,0.819212089,0.810307609,0.812433012,0.806641671,0.822576289,0.792606188,0.8117494,0.008204112,81,0.606993841,0.612582122,0.605341246,0.613855422,0.601545473,0.599281581,0.605189621,0.60035878,0.598193244,0.617695137,0.606103647,0.006336623,2
84,23.70512812,1.000417887,2.079844666,0.157270576,5,50,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.583097211,0.589980147,0.590445109,0.589426691,0.587013692,0.585357046,0.592610859,0.576689523,0.584317167,0.580832037,0.585976948,0.004659751,55,0.58863496,0.599598518,0.595892526,0.596201359,0.587090797,0.589098209,0.594502779,0.586164299,0.586164299,0.592032119,0.591537986,0.004545613,42,0.701412239,0.711536322,0.707630432,0.707330722,0.698398376,0.701648167,0.705605381,0.70155902,0.699281867,0.701603795,0.703600632,0.003995234,75,0.830193685,0.843799472,0.850429646,0.836864407,0.835402051,0.84430653,0.843247588,0.843599357,0.841479881,0.814368117,0.838369073,0.009617604,76,0.607219096,0.615118292,0.605892481,0.612521807,0.6,0.600230194,0.606592136,0.600457491,0.598195431,0.616269841,0.606249677,0.006271309,1
85,27.36232955,1.156337557,2.471740842,0.260778146,5,60,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 60, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.59217154,0.588452928,0.595605793,0.593435833,0.593344727,0.586063141,0.600082827,0.583679766,0.590660841,0.584032069,0.590752946,0.004990164,46,0.595583694,0.598363187,0.59573811,0.5928042,0.59156887,0.587245213,0.595429277,0.586781964,0.593421865,0.592340951,0.592927733,0.003510926,39,0.710767532,0.713829904,0.712054553,0.708908268,0.706665188,0.704542942,0.711390174,0.705221414,0.709092918,0.706536238,0.708900913,0.002950911,69,0.853807376,0.855936675,0.869226638,0.850370763,0.859686994,0.859956827,0.865219721,0.857257633,0.866594653,0.833245936,0.857130322,0.009718524,73,0.608777904,0.612190979,0.603017884,0.607798599,0.599887027,0.596704737,0.604002993,0.598989521,0.600037397,0.613276727,0.604468377,0.005478347,7
86,34.11767666,1.327935113,2.529678321,0.142177663,5,70,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 70, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.599884168,0.596557347,0.596720645,0.596709579,0.599565394,0.589834175,0.604791337,0.588708761,0.592212832,0.591913782,0.595689802,0.004771551,40,0.603304509,0.602995676,0.594966028,0.594657196,0.591723286,0.590487956,0.595120445,0.591723286,0.592340951,0.60284126,0.596016059,0.004827973,21,0.718712362,0.719965145,0.714674209,0.714270164,0.710532078,0.710100568,0.713630406,0.712108014,0.711790393,0.717734855,0.714351819,0.003268927,64,0.870788007,0.872031662,0.882116004,0.868908898,0.875607124,0.876416622,0.875401929,0.875736476,0.88036727,0.857367593,0.873474159,0.006586332,68,0.611856823,0.613058802,0.600658256,0.60635742,0.597826087,0.596839397,0.602323009,0.6,0.597397838,0.617214043,0.604353167,0.006969018,8
87,35.89608214,2.07901801,2.992284489,0.180049232,5,80,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 80, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.606541485,0.598246944,0.603671356,0.598532692,0.605382188,0.596287803,0.6086061,0.592649816,0.592979065,0.597301817,0.600019927,0.005374982,34,0.600833848,0.605929586,0.596510191,0.595583694,0.593113033,0.589561458,0.601451513,0.589252625,0.585546634,0.599444101,0.595722668,0.00606463,25,0.719235364,0.724881414,0.718578352,0.717810581,0.714610636,0.711588542,0.720701223,0.712494596,0.709775087,0.71773667,0.716741246,0.004374071,59,0.878482356,0.88707124,0.895810956,0.882150424,0.89017809,0.884781436,0.892282958,0.882699518,0.886308399,0.864708967,0.884447434,0.00816912,64,0.608863553,0.612832665,0.599892106,0.605086285,0.596888004,0.595099819,0.60446542,0.597317869,0.591884581,0.613467262,0.602579756,0.007145821,14
88,43.13682659,2.320837476,2.949183273,0.386793392,5,90,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 90, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.612091937,0.601083945,0.607888677,0.602605687,0.610509692,0.60037007,0.609271246,0.59525705,0.597150886,0.602484195,0.603871339,0.005476029,28,0.601451513,0.607319333,0.596355775,0.599289685,0.595429277,0.587554046,0.600525015,0.591877702,0.590024707,0.603767758,0.597359481,0.005962249,14,0.722383565,0.727233723,0.720666809,0.722370814,0.719486081,0.712455593,0.721198405,0.716871987,0.714239587,0.723550959,0.720045752,0.004221932,54,0.890952507,0.894459103,0.905477981,0.894067797,0.906637885,0.892876417,0.896570204,0.896089984,0.896030246,0.880440482,0.89536026,0.006947507,59,0.607452967,0.612687511,0.598509052,0.605995333,0.596379127,0.592692101,0.603208942,0.597393323,0.593772369,0.614118508,0.602220923,0.007260065,17
89,48.91527214,2.347786808,3.359093165,0.119866722,5,100,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 100, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.617278857,0.60442979,0.610893279,0.607159546,0.61575784,0.60582712,0.611315656,0.600801689,0.597760278,0.605520923,0.607674498,0.005878554,24,0.603922174,0.609172329,0.59867202,0.603767758,0.593576282,0.590333539,0.602069179,0.597282273,0.590796788,0.607628166,0.599722051,0.006355802,11,0.725050916,0.730199339,0.724536301,0.726905066,0.719163466,0.716226334,0.724532336,0.722671204,0.717001282,0.72762354,0.723390978,0.004387907,44,0.897320244,0.903693931,0.91783029,0.904396186,0.909336212,0.903399892,0.908092176,0.910016069,0.906562247,0.889879392,0.905052664,0.007160982,54,0.608273381,0.612591665,0.598494134,0.607651246,0.594775856,0.593301435,0.602703183,0.599294533,0.593004769,0.615412511,0.602550271,0.007676036,15
90,50.59454772,1.510237727,3.416253853,0.345269992,5,110,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 110, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.619416187,0.610085128,0.610667098,0.610459383,0.621868869,0.60973799,0.611859325,0.604551655,0.600737952,0.606662127,0.610604571,0.005972269,20,0.603767758,0.609326745,0.599289685,0.601451513,0.598208771,0.588789376,0.598208771,0.597282273,0.595274861,0.608554663,0.600015442,0.005820512,10,0.726614106,0.731650403,0.726236945,0.726791574,0.723955018,0.716611685,0.723368063,0.723904298,0.721850791,0.730003195,0.725098608,0.004021751,38,0.90474927,0.910026385,0.924274973,0.909163136,0.920669185,0.908526713,0.911575563,0.915640064,0.918444504,0.898531725,0.912160152,0.007338319,50,0.607085633,0.611741752,0.598088619,0.605360607,0.596503497,0.591635916,0.599577018,0.598564426,0.59458042,0.61470852,0.601784641,0.007202435,19
91,58.7733597,1.377641872,3.525037837,0.299279905,5,120,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 120, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.621667163,0.612020061,0.612442635,0.613158104,0.624303598,0.611590143,0.616057855,0.607432705,0.602941066,0.608565777,0.613017911,0.006061033,16,0.606238419,0.607628166,0.600370599,0.600988264,0.596046943,0.594348363,0.599752934,0.599135269,0.597436689,0.610098826,0.601204447,0.00490558,8,0.7302729,0.731763961,0.727578947,0.72702303,0.722705109,0.721214051,0.725772323,0.726794359,0.725086998,0.732265932,0.727047761,0.003443581,29,0.91589281,0.914511873,0.928034372,0.91128178,0.919859687,0.916891527,0.919078242,0.924745581,0.928436403,0.905348715,0.918408099,0.006936073,46,0.607211961,0.609889143,0.59833795,0.604745167,0.595146648,0.594367675,0.59965035,0.598647712,0.594809689,0.614740965,0.601754726,0.006676529,21
92,62.72392607,1.90995698,3.949546027,0.220736728,5,130,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 130, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.623662766,0.614578819,0.615133774,0.617690335,0.624076481,0.612266575,0.617187476,0.611083145,0.604367819,0.611801266,0.615184846,0.005615969,13,0.608554663,0.6070105,0.600216183,0.602686844,0.597745522,0.594811612,0.604848672,0.59867202,0.595583694,0.613959234,0.602408894,0.005858385,3,0.73318598,0.732696145,0.728587902,0.729471139,0.725181981,0.722855936,0.730659931,0.727425275,0.724923853,0.735896894,0.729088504,0.003914606,13,0.924117803,0.920316623,0.933136412,0.918697034,0.927415003,0.923367512,0.930064309,0.928762721,0.93194707,0.913214473,0.925103896,0.006033207,41,0.607641312,0.608619787,0.597592433,0.604882302,0.5953577,0.59389101,0.601664067,0.597827961,0.593159161,0.616242038,0.601687777,0.007147001,22
93,65.74401984,2.907913886,4.150651789,0.367160387,5,140,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 140, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.624176601,0.615500632,0.616216377,0.618956028,0.62480123,0.614405949,0.619997172,0.615653533,0.605103376,0.614112141,0.616892304,0.005350977,10,0.609326745,0.611025324,0.59867202,0.603150093,0.593885114,0.592340951,0.60284126,0.598054355,0.594502779,0.615503397,0.601930204,0.007493074,5,0.734131988,0.736588937,0.728620654,0.730946399,0.723041281,0.721460224,0.729888679,0.728032598,0.725026178,0.738115271,0.729585221,0.005266844,12,0.926771027,0.929287599,0.936895811,0.924523305,0.926335672,0.922558014,0.93113612,0.93304767,0.934917634,0.920031463,0.928550432,0.005200116,35,0.607795371,0.610081413,0.596104562,0.604397507,0.592918826,0.592342342,0.600172712,0.59688196,0.592098512,0.616262733,0.600905594,0.00796341,26
94,72.74316404,1.388389769,4.255654669,0.377199123,5,150,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 150, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.625543693,0.617871176,0.619459551,0.621656613,0.623917942,0.614116537,0.62379929,0.61943065,0.610167885,0.615346078,0.619130941,0.004623872,7,0.606701668,0.611334157,0.600679432,0.601142681,0.596355775,0.594348363,0.602532427,0.595274861,0.598363187,0.61581223,0.602254478,0.006715529,4,0.732766761,0.737073018,0.730175292,0.730347635,0.725362471,0.723269778,0.730188679,0.726779944,0.728298339,0.738984473,0.730324639,0.0046648,8,0.926505704,0.930870712,0.939581096,0.926377119,0.931462493,0.926335672,0.933279743,0.933583289,0.941398866,0.923439958,0.931283465,0.005599547,33,0.60603957,0.610063981,0.597098976,0.602791659,0.593943565,0.593226197,0.599690083,0.594982079,0.593867121,0.615949633,0.600765286,0.007402406,28
95,76.98483922,2.217774648,4.641795349,0.182313732,5,160,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 160, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.629034588,0.621162404,0.622821719,0.62319312,0.625668883,0.615368677,0.625162051,0.620651956,0.611885335,0.615821067,0.62107698,0.005034905,5,0.605929586,0.612723904,0.600679432,0.602378011,0.597899938,0.596819024,0.601142681,0.596510191,0.597899938,0.616584311,0.602856702,0.006550037,1,0.732942654,0.738858809,0.730905307,0.731798771,0.727101237,0.725648839,0.730516432,0.728970024,0.728806499,0.740841248,0.731638982,0.004603806,5,0.929158928,0.936147757,0.943071966,0.930349576,0.936049649,0.931732326,0.938102894,0.94108195,0.944909533,0.93051914,0.936112372,0.00535275,28,0.605149473,0.610251118,0.596670065,0.603090129,0.594413982,0.594217863,0.598154792,0.594887422,0.593151382,0.615397954,0.600538418,0.007263067,29
96,82.30856516,1.418624553,4.685363364,0.195963014,5,170,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 170, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.632238157,0.622816588,0.6270447,0.625705332,0.626178351,0.614596001,0.628291943,0.621613462,0.614469423,0.616333877,0.622928784,0.005804042,4,0.606084002,0.610716492,0.600679432,0.60407659,0.59697344,0.597899938,0.605003088,0.596201359,0.598208771,0.611025324,0.602686844,0.005239698,2,0.733521362,0.737969026,0.73157567,0.734024896,0.727443609,0.726642872,0.733319433,0.728311688,0.729465585,0.737795358,0.73200695,0.003834541,3,0.931546829,0.936675462,0.946294307,0.936970339,0.939827307,0.933890988,0.942390139,0.938671666,0.947339995,0.92920818,0.938281521,0.005629743,25,0.604927636,0.608814955,0.596277496,0.603342428,0.593356048,0.59467354,0.600170648,0.594975386,0.59306847,0.611772829,0.600137944,0.006412943,31
97,86.88960488,1.785488883,5.043856835,0.221560738,5,180,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 180, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.632375082,0.626393476,0.627611322,0.625849763,0.626891264,0.615835624,0.628213237,0.623153464,0.612987744,0.616391743,0.623570272,0.006026003,3,0.603150093,0.606856084,0.599444101,0.60407659,0.594039531,0.595274861,0.604385423,0.596510191,0.598363187,0.611642989,0.601374305,0.005314815,7,0.731900689,0.73649348,0.73119171,0.734190338,0.726231386,0.72620913,0.733569052,0.729250855,0.730270663,0.738755583,0.731806288,0.003882476,4,0.930750862,0.93878628,0.947368421,0.937764831,0.940906638,0.937938478,0.945069668,0.942420996,0.950850662,0.932354483,0.940421132,0.005977969,21,0.603059997,0.605926431,0.595342558,0.603236797,0.591317619,0.592466337,0.599422162,0.594727058,0.592760943,0.611732324,0.598999223,0.006457308,36
98,90.37724762,2.075052423,4.97579484,0.500165209,5,190,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 190, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.631598816,0.628672713,0.629507512,0.628188805,0.629505427,0.616282455,0.62925673,0.625248861,0.613070328,0.618494745,0.624982639,0.006217941,2,0.602995676,0.608245831,0.598517603,0.601914762,0.594502779,0.595892526,0.603613342,0.59697344,0.59990735,0.611488573,0.601405188,0.005141878,6,0.732660913,0.737669321,0.731515903,0.733402275,0.727310488,0.726684073,0.733464853,0.730427598,0.730749247,0.739112401,0.732299707,0.003753664,2,0.934730698,0.94116095,0.95112782,0.939088983,0.944954128,0.938747976,0.946409432,0.946973755,0.949500405,0.934452019,0.942714617,0.00562977,18,0.602428181,0.606529502,0.594295302,0.601628775,0.591154625,0.592775601,0.59874555,0.594485541,0.593918919,0.611320755,0.598728275,0.006285767,39
99,71.20222242,9.03765769,2.240879011,0.939999218,5,200,-1,100,"{'randomforestclassifier__max_features': 5, 'randomforestclassifier__n_estimators': 200, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.630958641,0.629460881,0.631767122,0.627612798,0.63118438,0.618337324,0.629317419,0.627439878,0.613726222,0.621010979,0.626081565,0.005887011,1,0.603922174,0.606856084,0.598363187,0.599752934,0.593885114,0.594811612,0.603767758,0.596664608,0.598208771,0.613804818,0.601003706,0.005817807,9,0.733340264,0.73757988,0.731938576,0.732120711,0.727348124,0.72660971,0.733927831,0.730388109,0.730138975,0.74085587,0.732424805,0.00412365,1,0.935791987,0.944063325,0.953544576,0.938029661,0.946573125,0.940906638,0.948285102,0.947509373,0.95058061,0.93733613,0.944262053,0.005727232,14,0.602905983,0.605209743,0.593912025,0.600338983,0.590572391,0.591819416,0.598612991,0.594222372,0.592692372,0.61247216,0.598275844,0.006656577,42